28573;;puC_kzb, mbuC_noIToCp, mbuC_ToNb ;lYgdb cAQdgi heNn mbuC cAUToCp ; puC kzb misiQdi cAQ nAIn hCcAQ sAjeN tOgdbni;adjective
28591;;aold__dili ;BArxki puwArig mri lYnb mru aoIb mPM am ; mhes aold_ dilid lY;noun
28592;;ciNb ;mi kuQn tAb ; muMbAI yAMn ciNb shrni;adjective
28597;;seMgxp, liQKxp ;kriguMb ambu nOn sAb ; lAIsz asid anOb mitM am amuC seMgxp tAI;verb
28602;;loIn-loInn ;kriguMb TbC amgi mTCt amg amuC hAFciNb ; msig loIn-loInn TbC asisu tOrge;adverb
28604;;be_aoP_beQgoL ;Kr piCTb smudr_ am ; be aoP beQgoL asi INdiyAN aosiNgi awAQd lY;noun
28608;;seM-sAb_hYbi ;kriguMb ambu seMdoC seMjiN tObgi guN yAUb ; seM-sAb hYbi yuMbureMbidi yuMbu heNn msC ToChLli;adjective
28616;;ayAMb, anMb ;kriguMb amgi mpuQ aoIb sruC ; mPM asigi ayAMb sruC Umzn koIsiLli;adjective
28619;;puCniQ_lAQtCnbgi_maoQ ;kriguMb pAMdb TOdoC ToCp mtMd puCniQd PAUrCp ahoQb ; puCniQ lAQtCnbgi maoQ mKL yAMmi;noun
28620;;mhY_PzniQqAI_aoIb ;kriguMb aP-Pxt PL Pzbgi mpuQ aoIb ; hidAC asi yAMn Tun mhY PzniQqAI aoIb maoQ mALli;adjective
28631;;akoIbgi ;kriguMb pox am lYdun lYbg mri lYnb ; pr_iTibin myAId lY hAIn lOndun gr_h KudiQmC mhACki akoIbgi KoQcxt koIdun lY;adjective
28640;;pAMb, niQb ;puCniQd kriguMb Kr tOniQbgi wAKL PAUrCp ; cMpr_Asin myuMd cxp pAMli;verb
28647;;tMjniQqAI_aoIb, pAUjeLn_TLlb, lOsiQ_pib ;wAKL-lOsiQ PzniQqAI aoIb ; aYhAC qsi tMjniQqAI aoIb mmi kuMhY am yeQluI;adjective
28650;;awAQ-noQpoC_Tzb, awAQ-noQpoCki, awAQ-noQpoCki_aoIb ;awAQ-noQpoCk mri lYnb ; BArxki awAQ-noQpoC Tzb lMdMsiQd Izbn tr-tr ciQsiLlMmi;adjective
28651;;awAQ-noQcuFki, awAQ-noQcuFki_aoIb, awAQ-noQcuF_Tzb ;awAQ-noQcuFk mri lYnb ; lM asigi awAQ-noQcuFki sruC ciQgi lMni;adjective
28652;;KA-myAITzb ;mKAgi myAI Tzb sruCk mri lYnb ; mhAC KAgi -myAITzb lNdNd lY;adjective
28653;;KA-noQpoCki, KA-noQpoCki_aoIb, KA-noQpoC_Tzb ;KA-noQpoCk mri lYnb ; mhAC BArxki KA-noQpoCki sruCt lYb mini;adjective
28654;;KA-noQcuF_Tzb, KA-noQcuFki, KA-noQcuFki_aoIb ;KA-noQcuFk mri lYnb ; qsi BArxki KA-noQcuF Tzb sruCt akNb noQ curi;adjective
28655;;awAQgi_myAITzb ;awAQgi myAI Tzb sruCk mri lYnb ; ciQ asigi awAQgi myAITzb sruCt lAIniQb am lY;adjective
28660;;aruMb ;mguN heNn kYb nxtr_g mTC ToQbgi yATz yAUrb ; aYKoIgi wAPMdgi aojAn qAQbn  aruMb wAPM aoIn lOrMmi;adjective
28664;;KurCki_Puri ;KuxsAgi mrC mrCt TuQb Puri ; mhACki KurCt Puri TuQI;noun
28665;;msiQ ;mTz-mnAU nAIn Irb nxtr_g seMlb poxnciQbgi mPM ; ahANb msiQd Irib wAPMdu aY yAb qMloI;noun
28691;;aLjbr_A, aeLjebr_A ;azkgi aduguMb mKL am msid myeCsiQn msiQsiQbu KznhNdun Kzdr_ib msiQsiQgi cAQ puToCI ; mhAC vaLjbr_A hYnY;noun
28692;;jex_aeropl_eN ;pAQgL heNn pinbgidmC INjiN am nxtr_g amdgi heNn pANb aeropl_eN am ; anOb jex aeropl_eN asigi mmL dolr kror truCni;noun
28698;;kbc ;Upu nxtr_g msig mANnbsiQd mrY yoxpin PAjiNb mmAI hAIPMgi sruC mcA ; Upu asigi kbc koMle;noun
28735;;mru_aoIb_mtM_ahuM ;ayuC, numixyuQb amsuQ numidAQwAIrMbu Kznb mtMsiQ ; mhAC mru aoIb mtM ahuMd lAI niQbd luFtun lY;noun
28758;;sAbAs ;TAgxp PoQdoCp wAhY ; aojAn sAbAs heC hAIbd rmes hrAUrMmi;noun
28767;;koC_ciCp ;koCki anAb nxtr_g koCt anAb PAUb ; tuMbn aYgi koCciCpgi Kw_AIdgi Pb lAyeQni;noun
28796;;yeQb ;kriguMb amd mixyeQ TMb ; aYn mhACpu yeQb mru aoIde;noun
28797;;niCp, noMb ;kriguMb ambu kuxn pAIdun kNn leQhNb ; UpAMbidu niCpd UhYsiQ mKAd keLlCkni;noun
28815;;coQhNb ;TmoId mihuL huLhNb ; TmoI lAInAn nArb migi TbACpu tFlFn nMTrg mhACki TMmoIbu coQhNgdbni;verb
28816;;TrC_huNgxhN, pAKxhNb, mipAIhNb ;ciQnb, akibnciQb poChNb ; aYgi TrC huNgxhNgnu aY yAMn soLli;verb
28820;;sAQlb_mtM ;kuIb nxtr_g mtM czbgi PibM nxtr_g maoQ ; adoMn knAguMbi nuQsib kAInribi amgi kAInbgi sAQlb mtMbu wAKLn sAgxp qMbibr_A?;noun
28839;;cexn_niQjbi, IrAxcbi ;lAInciQbbu niQjb nupi ; mirA asi kr_isnbu cexn niQjbini;noun
28863;;Kw_AIdgi_ciNb ;puMnmCtgi heNn kuQb aoIb ; muMbAI BArxki Kw_AIdgi ciNb shrni;adjective
28865;;sNdoCnb ;pAC-sLhNb aoIb ; lYbAC sNdoCnb KuxlAI asi lOmin cAQ yAMn sijiNnY;adjective
28867;;lAI_niQdb_mi, lAI__TAjdb_mi ;tAIbz mpugi mtiC-myAId TAjdun czjb aoIdb mi ; sAIns_n cAUKxlCpg loInn lAI niQdb migi msiQ asuM-asuM heNgxhLlCI;noun
28869;;KiCtoC-seQdoCp, KiCtoCp ;msAbu seQhNnbgidmC lAIPMnciQbgi IsiQn msAd cAIjb ; IrAx TOnidr_iqYgi mAQaoInn gzgAjLguMbn KiCtoC-seQdoCp tOnY;noun
28878;;cunb, cAsiNnb, cusiNnb ;heNgxhNb nxtr_g heNgxpd mtiC cAb aoIb ; aPb mKLgi pAMbisiQgi msiQ heNgxnbgidmC mtiC cAb amdi cunb akoIbgi PibM PzhNgdbni;adjective
28879;;yoClib ;hegxlb nxtr_g heNgxhLlb aoIb ; pAMbi yoClib yuMd yoClib pAMbisiQbu liQToCp mTO tAI;adjective
28885;;wArigi_mruaoIb_wAroL, wArigi_mruaoIb_wAroN ;wArigi sMlFp maoQ ; Upny_As asigi wArigi mruaoIb wAroLdi puCniQ huniQqAI aoI;noun
28892;;KNlCtr_b, KxThOrb, KNgxpd_yAUrCtr_b, KNbidr_b ;KNdr_b aoIb ; KNlCtr_b sANnroI adu yAMn niQb kAIrMmi;adjective
28900;;pibirib, pibirib_mi ;pib nxtr_g pirib mi ; yAIPrb TbC asigidmC seNgi teQbAQ pibiribsiQbu aYKoIn TMmoI seQn TAgxcri;noun
28902;;aczb, aPb, mru_czb, hOgdb, cz-cz_lAUb, cz_cz_lAUb ;hOhNb aoIn ; pAMbi yoCPMsiQd aczb mrusiQ piyu hAIb heNgxlCli;adjective
28910;;KoNTAQ ;kriguMb KoNjeL amn amuC hNn hLlCpgi TOaoQ ; kAQsigi KoNTAQn lAIsz puMnmC niLle;noun
28911;;yuMTznb_lYbAC, yuMloNnb_lYbAC ;qMKYd lYb lYbAC ; aYKoIn IsAgi yuMTznb lYbACsiQg mruFaoIbgi wAKLloN TMmi;noun
28921;;jgoI_sArib ;sATeC tMlb ; lAIsz asid jgoI sArib sibgi mitM am lY;adjective
28956;;yYrib ;mKoL ToCnb TiLlib aoIb ; yYrib DoLgi KoNjeL arAFp PAUb tAI;adjective
28959;;cACnib ;yAMn toNTn krigiuMb am pibinb hAIjb ; mPMsid cACnib hAIbsi mi Krgidi siNTAni;noun
28968;;sNdoCp ;ToIdoCn kriguMb amgi mnuQd atoFp poxsC amn cAIToCpgi TOaoQ ; akoIbgi PibMd seQdb nuQsix sNdoCpn lAIn kyAmruM poChLli;noun
28985;;sgoL_lAb ;mpA aoIb qMb sgoL ; lANmidu sgoL lAbd nxtb sgoL amoMd toQlMmi;noun
29001;;lAIriC-lAIsu_hYbi ;mhY-msiQd hYToI-siQToIbi nupi ; ImA BArx asi lAIriC-lAIsu hYbi myAM amgi apoCpini;noun
29005;;KuxyAUdb, Kuxtxp ;Kux pANdb aoIb ; cACnirib KuxyAUdb misCtud aYhAC minuQsi poClMmi;adjective
29013;;cAUKxlb_PibM ;aPb cAUKxpgi PibM ; stt_isgrgi cAUKxlb PibM myeC seQn Ub qMmi;noun
29016;;lMhuI_amoM ;mmA aoIb qMb lMhuI ; lMhuI amoMn mhACki mcAbu mKoM piTCli;noun
29029;;aszb_UhY ;muNdr_ib UhY ; msigi aszb UhY asi yAMn siLli;noun
29032;;apzb ;wAKL lOsiQ ToCtb ; apzbsin mAQjb aoIrCp yAI;noun
29037;;kLlCp_poCtb, mihOb_poCtb ;migi aPb Ubd puCniQd nuQqAItb PAUdb ; kLlCp poCtb hAIbsi mtiC amni;noun
29046;;sur_kAIb ;IsY noQmAIgi aoIb lAIriCki mtuQINn bAsi KoQbgi arANb truCki mnuQd am ; IsYgi aojAn mhACki mhYroId sur kAIdnb hAIrMmi;noun
29054;;mqAL_TCtolb ;aqANb mseC tAbd mqAL cAIToCllb ; mqAL TCtoClb Pijzd mixkuFtn yeQb nuQqAIte;adjective
29061;;lAQd_Turb ;kriguMb poxt pNTdun lYrb ; lAQd Turb sAdun msAbu lAQdgi nANToCnb hoxnri;adjective
29071;;nuQsibidb, nuQsihYtb ;nuQsibib wAxp, tATi tAaoIn tObib ; ImuQgi miaoIsiQn nuQsibidbdgi aqAQ adu yuM TAdoCtun ceNb tArMmi;noun
29072;;kuTi_yeQb ;luhoQdr_iqYgi mAQaoInn nupA nupi ani rAsi tiNnY tiNnde yeQb ; kuTi yeQbsin nupAS nupi anigi aPb aoI;noun
29074;;amrsiQh ;aPAUb szsk_r_ixki amrkos kOb wAhY puCkY IKib misC ; amrsiQhn amrkos asi mrisub stAbdid IKi;noun
29076;;pCn-wAInb_yeQb ;luhoQdr_iqYgi mAQaoInn nupA nupi anigi  cAnb cAndb TwANmicACki KoQcx pArg KzdoCp ; pCn-wAInb yeQToChOb asin nupA nupi anigi aPb aoI;noun
29086;;lAIrYbAC ;awA anA lYtb yAMn nuQqAIb mPM ; lAIrYbACki nuQqAIb mipuM KudiQmCn pAMmi;noun
29101;;hYnO_mhi ;amuNb hYnObu suMdoClg lOb mhi ; aY hYnO mhi yAMn pAMjY;noun
29124;;nYTxp, nYKAIb, nexTxp ;KoQgi mKAd nMTrg mAQhN-tAChNbgi TOaoQ ; kAliyA liNbu nYTxp tAIbz mpu sr_ikr_isni;noun
29125;;hCcAQ_noIb, hCcAQ_nMb ;Kuxn kriguMb poxpu nMTbgi TOaoQ ; muCnA sANnroI adun msAgi hCcAQbu noIhLlb mtuQmCtd sANnbuQd TorCI;noun
29127;;mAQhNb ;kriguMb poxnciQbbu mAQhN-tAChNbgi TOaoQ ; aToIb tAIbzmpun yeCnbsiQbu mAQhNnbgidmC sAIaoLli;noun
29129;;mexKAIrb, atoxp, toxlb ;Kuxn nMKAIrb aoIb ; mmAn mcAbu mexKAIrb cAC pijri;adjective
29144;;lYb ;kriguMb aKNnb PibM amd lYbgi maoQ ; mPMsigi ayAMb mtMd cAQ mANnn lY;verb
29154;;TAQgxp ;mTCloMd mAI aoNb aoIb ; mhACn mAI TAQgxldun ciQdoLsiQ yeQli;adjective
29162;;cAnb, cAb_yAb ;ciNn sAIb nxtr_g yoxpg mri lYnb aoIb ; ImAn cAnb poxsiQbu mKuM pANb kOtAd TMli;adjective
29165;;INb, yAb ;knAguMbgi wA, tOnnb hAIrCpnciQbgi mtuQINn TbC tOb ; mhACn aYgi yATz ILlMde;verb
29168;;seMgxlClib, lYnrClib ;aPb maoQd liQKxlb aoIb ; aYKoIn lYbAC anigi mrCt seMgxlClib mrid akAIb ToChLloI;adjective
29169;;mteQ_pAQb, teQbAQ_pib, teQbAQb ;knAguMbgi kANngdb TbC tOb ; mhAC mtM puMnmCt drkAr lYbsiQgi mteQ pAQqi;verb
29176;;tOb ;TbC Kr pAQToCpgi TOaoQ ; azgr_ejn mPM asid lloN-ItiC tObd mAI pACle;noun
29177;;TiQb, Txp ;KAMbgi TOaoQ ; lANmisiQn yeCnbsiQbu qMKY lANduN czlCp TiQbd mAI pACle;noun
29180;;TAC ;pAQgL, cAQ, mguNnciQbgi aoNbd lYb PibM ; mAleMgi aoIb TACt siNsAroLgi cAUKxp yAMn KumAQ cAUsiLlCli;noun
29208;;asoIb_aszb_hYnO ;aszb hYnO soIdun kzhLlg TMb ; aeNsAQ mhid asoIb aszb hYnO sijiNnY;noun
29234;;yAb_qMloIdb, yAroIdb ;knAguMbgi puCniQn pAMb aoIdb ; yAb qMloIdb wAPMsiQsid nzn krMn yAnb purCkdOribno?;adjective
29236;;aoIToCp_yAb ;knAguMbgi puCniQn pAMb aoIb ; nhACn puKxlClib asin aoIToCp yAb wAPM aoIrbdi knAguMbn TAjgni;adjective
29295;;amitAx ;lAIniQb budD aM ; amitAx asi lAIrYbACt lY hAIn budD lAIniQ cxpsiQn TAjnY;noun
29297;;heNjiNn_cAb, cACyAM_cAb, puCcAUb ;knAguMbn cAb qMb cAQdgi yAMn cAb ; heNjiNn cAb misiQd mKL kyAmruMgi lAInsiQ nAI;adjective
29302;;cAUPox-Poxp ;yextuM amdi lz sijiNndun Pi tAIbgi mKL ; cAUPox-Poxpd mKuL anigi kArCt lAUn lAUn cxli;noun
29305;;yANsiNndb, puNsiNndb ;tiNsiNndb aoIb ; hwAI mKLsiQdu yANsiNndn TMmu;adjective
29306;;limoN, limoL ;msin pANb pAMbi am ; msi limoNn sAb TOri;noun
29307;;yANsiNndr_ib, tiNsiNndr_ib, toxsiBbdr_ib ;kriguMb amg puNsiNndr_ib ; yANsiNndr_ib poxse poxyAN tOb yAdeko;noun
29308;;dijix ;nAItoM tAb KznhLlib msiQ ; amdgi mApL PAUbgi msiQ asi dijix hAIn KznY;noun
29315;;lOnM_tOdb_mi, lOnMdb, nMTAC_tOdb_mi ;minMb yAUdb ; hOjiCki mtMd lOnM tOdb mi Ub Pzdr_e;noun
29317;;lOnM_yAUdvb ;aoIdb tOdb aoIb ; mhACki lOnM yAUdvb puNsi puMnmCkidmC PidMnPM aoIre;adjective
29318;;amiN ;wAyeLloIszgi mpANgi TbC tOb misC ; amiNn lM aoNb, kriguMb aKNnb mPM amgi mrMd TijiN huMjiNb amdi riBiniyu lObgi TbC tOI;noun
29319;;amir ;aPgnistANgi niQTOreLgi miQToL ; miyAMn amirgi TOaoQbu peNnrMde;noun
29321;;lANb_qMdr_b ;poCp-sibgi KyAxtgi nANToCp qMdr_b nxtr_g arAN KuBM Pzdr_ib ; lANb qMdr_b TwAI adugi arAN KuBMgidmC mhACn tAIbz mpugi mPMd ceQ-ToIdiQnciQb kxlMmi;adjective
29322;;nANToCp_qMdb, UpAI_lYjdr_b, toLlb ;Turb aoIb ; poNgi UceCki nANToCp qMdb mtObu Ubd minuQsi poCI;adjective
29323;;miaoI_mpoCt_hNn-hNn_poCp, arAN_KubM_Pzdb ;sirb mtuQd TwAIn amuC mpoC am lOb ; miaoI mpoCt hNn-hNn poCp asi awAbgi msCni hAIjrbdu tAIbzgi apAM-mihOd luFlib misiQddi nuQqAIb aoIn KLli;noun
29324;;qMKY_lYtb_PibM ;pNKY nAIdbgi PibM ; atiyAgi qMKY lYtb PibMbu aYKoI puMnmCn niQTin Kzqi;noun
29325;;heNdoCn_nuQsib, kA_heNn_nuQsib ;myAMdgi heNjiNn nuQsib mi ; heNdoCn nuQsib kAInbdi KAQbd awAbgi msCni;noun
29326;;amiN ;noQcuF BArxki PuruF am ; mhesn mhACki risrc_ki TbCkidmC amiNgi ImuQgi miaoIsiQ UNnrMmi;noun
29327;;amiNgi_TbC ;lM aoNb, kriguMb aKNnb mPM amgi mrMd TijiN-huMjiNb riBiniyu lOKxpnciQb PM ; kMlesw_bn amiNgi TbC TAdoCle;noun
29328;;acOb_sAgY, awAQb_sAgY, sAgY_jAx_aPb ;ToIdoC heNdoC pAri-pAri amt aoIb kAQluF ; acOb sAgY poClg jugox cAdb TbC tOb leMde;noun
29330;;qAQgNb ;kriguMb Kr hAIrib ; kri-kriguMb kANd qAQgNb mi loInb yAMn wAI;adjective
29332;;nuQqAI-yAIPb, InAC-KuNbgi ;lN TuM lYbg mri lYnb aoIb ; ICbALn nuQqAI-yAIPb puNsi TAdoClg lAIniQb aoIKr_e;adjective
29333;;PMnAIbgi_PM ;lYbACki mruaoIb PM am ; yuMloNnb adu nAbdgi PMnAIbgi PM TAdoCp tArMmi;noun
29356;;azgArC ;hiQcAb am ; purANd azgArCki mrMd Ib TeQnY;noun
29367;;azgirAwr_it ;hiQcAb am ; purANd azgirAwr_itgi mrMd Ib TYeQnY;noun
29368;;ajAsur ;hiQcAb am ; kr_isnn ajAsurbu lANbiKi;noun
29370;;ajAmuK ;hiQcAb am ; purANsiQd ajAmuKgi mrMd Ib TeQnY;noun
29371;;amr_itp ;hiQcAb am ; amr_itpgi mrMd purANsiQd I;noun
29373;;I_cuFp ;I TCp aoIvb ; mA asi I cuFp tiN amni;adjective
29475;;aniL ;mAli kOb hiQcAbgi mcAnupA mrigi mnuQd am ; purANsiQd aniLgi mrMd IrMb TeQnY;noun
29504;;atikAy ;mtiC mTOnA yAMn lYb hiQcAb ; atikAy rAbNgi lANmid yAUrMmi;noun
29549;;dijiteL_kMpy_utr ;msiQ pAdun kriguMb Kr hAIrib kMpy_utr mKL am ; mhes dijiteL kMpy_utrd TbC tOri;noun
29639;;aoNb ;cAQ Kznnb TbC tOb ; mru-mrAQ puMnmC aoLle;verb
29640;;aoLhNb ;cAQ KzdoChNnbgi TOaoQ ; aY PO aoLhLlb mtuQd Irujb cxkni;noun
29642;;aoNb_yArb, aoNToCp_yArb ;cAQ KzdoCp yArb ; msi aoNb yArb mru-mrAQni;adjective
29662;;mejistr_exki_PM ;mejistr_exki TO pub ; mhesn mejistr_exki PMgidmC hAIjrMmi;noun
29663;;sruCyArib, sruCyArib_miaoI, sruCyArib_sANnroI ;kriguMb TbC TOrMd yAUrib mi ; msANn asid sruCyAribsiQ mtM cAn TuQlre sANnroI kyAmruMn sANngni;noun
29674;;TAQ_TAbd_sijiNnb_TAQ ;hCcAQgi sruCpu huxp nxtr_g kCTxpd sijiNb KuxlAI am ; TAQ TAbd sijiNnb TAQ adu sijNndr_iqYd IsiQ asAbd seQn cAMToCkdbni;noun
29675;;soInAIb ;hCcAQ nxtr_g hCcAQgi sruC amd akAIb aoIrCp ; kri kriguMbd mcL sub ciNjAC wAxp nxtr_g heNbdgi hCcAQ soInAIb yAUrCI;noun
29676;;hCcAQgi_leQToC-leQsiN, hCcAQgi_leQToC_leQsiN ;hCcAQgikyAxsiQbu leQb Koxpgi maoQ ; kri kriguMb hCcAQgi leQToC leQsiNgi Izgixn msAgi hAIniQb wAPM PoQdoCI;noun
29681;;asAQb ;KoNToC am hAIdoCp mtM heNn czb ; bhu hAIbd hugi KoNToC asi asAQb aoI;adjective
29687;;mKux_kCTxp ;kriguMb hCcAQgi sruCnciQbbu kClg toqALhNbgi TOaoQ ; asuMn tAI mdudi sAhjhANn tAjmhL sAb KuxsA-hYbsiQbu tAjmhL sArb mtuQd mKux kCTxpgi yATz pirMmi;noun
29690;;azgAmi ;PuruF am ; azgAmi nAgAlend_ admi mijQrAMd tAI;noun
29692;;huxnnb ;mKuN lYhNb ; leFlY asi huxnnb KuxlAI amni;adjective
29708;;sA-UceC ;mKoQ mri pANb amdi pAIb qMb jibsiQ ; miaoI Krdi sA-UceCsiQbu sAdALli;noun
29710;;mix-mAI_pAQhNb, mix_pAQhNb ;lOsiQ heNgxhNbgi PibM ; aYKoIn mhY-msiQ tMnbgidmC miyAMbu mix-mAI pAQhNnb hoxngdbni;noun
29713;;amdgi_heNb, loN_yAMb ;loN kyAmruMg mri lYnb aoIb ; amdgi heNb loNgY seMgxp arAIb nxte;adjective
29731;;hidAC-yoNb, hidAC-yoNb_mi, hidAC-yoNb_miaI ;nAb PnbgidmC sijiNnb poxlMsiQ miyAMd PzhLlib misC ; hidAC-yoNbsiQn yAniQdb PoQdoCtun TbC leFlMmi;noun
29748;;KoChNb, mku_KoChNb ;mku lOToCpgi TbC knAguMbd tOhNb ; lOmin lObuCt cu KoChLli;verb
29749;;KoCp_mku_KoCp ;mku lOToCpgi TbC tOb ; cu KoCle;verb
29788;;PAIboC ;mmAgi puCnuQdgi mtM amtd puNn poCmiNnb aqAQsiQ ; rAM amsuQ sy_AM PAIboCni;noun
29848;;ajNtA, suruQ ;BArxki mhArAstr_gi mnuQd lYb mAleMd PAUb lYho am ; mTzgi cyoLd aYKoI ajNtA yeQb cxkni;noun
29933;;apr_tirT ;purANd yAUb lAIniQb am ; rigbedd apr_tirTki mtAQd pLli;noun
30002;;IrAxp ;niQb ; TwAN TAd szkr BgwANbu mpuQPAn IrAxli;verb
30003;;KzniQbn_lAQtCnrb ;kriguMb Kr mrMd lOsiQ tANsiNb pAMlb ;  lAIniQ-lAIsoNgi KNn-nYnbd guru IbuQqon KzniQbn lAQtCnrb misiQgi wAhzsiQgi pAUKuM yAMn TwAI yAUn pirMmi;noun
30006;;wAgi_poxToC ;wAn sAb ; mohNn kYTeNdgi wAgi poxToCsiQ poxsiQ KudM aoIn yAQkoC amdi humAInciQb lYrCI;adjective
30015;;Umzgi_mi ;Umzd KuNdAdun lYb mi ; Umzd lYb Umzgi misiQn rAMgi TOgL niQTin tOrMmi;noun
30019;;mpANd_ToCp ;mnuQdgi ahAQb mPMloMd cxpgi TOaoQ ; mpANd ToCKinbgidmC kA asid ToQ amKCtz pALli;noun
30045;;diLpomA ;kriguMb aKNnb lM amd mKL amgi tr_eniQ tOb ; sy_AmAn gr_ejuyex loIrb mtuQd diLpomA tOri;noun
30058;;asoCp_mi ;kriguMb KuxlAInciQbn nxtr_g tubnciQbdgi hCcAQd akAIb pirb ; asoCpsiQdu anA lAyeQszd puKxKr_e;noun
30075;;kAIgNb ;ateC-akAI ToCkNb ; kAIgNb poxsiQdubu Pn ceCsiNn TMlbsu noQmdi kAIb soIdbni;adjective
30077;;seL_teks_ ;lYbACki aoIb kAQgx msin pox lYribsiQdgi pox lYb mtMd lOI ; pox Krgi mmLd seL teks_ yAUI;noun
30078;;PM_TAb ;sNdoCp nxtr_g tiQToCpgi maoQ ; PmuQdu PM TAb loIrb mtuQd mhAC myuMd cxKr_e;noun
30079;;TAb, sNdoCp ;kriguMb ambu sNdoCtun nxtr_g seM-sAdun TMbgi TbC ; mhAC kuMhY tOPM adud kAQToN yAQKY TAbgi lupA yAQKY hAIrMmi;noun
30085;;beLlox-boks_ ;aduguMb Upu am msid miKL loIsiQn Box TAdrb cesiQ hAFpi ; beLlox-boks_ adubu yAMn ceCsiNn poLliQbuT pudun cxli;noun
30102;;IzTb ;aIzb PAUrCp ; UN TMbdgi mhACki Kuxtu IzTre;verb
30105;;yuM_sAb ;min lYnnb yuMnciQbbu hOb ; mnohr yuMPALd yuM sAbgi TbC tOri;noun
30121;;yuM_pANb_yArbi ;yuMbAL lMbid KoQdAb yArb ; rmesn mhACki yuM pANb yArbi mcAnupigidmC mtiC cAb nupA am Tiri;adjective
30132;;yuM_sAbgi, yuM_sAbgi_aoIb ;yuM sAbg mri lYnb ; yuM sAbgi Udi akNb aoIgdbni;adjective
30135;;pl_str ;sru kAIb nxtr_g pYbnciQb tOb mtMd hidACnciQb poxsiQg loInn yexlb beNdej msi yAMn kLli ; pl_str tObn hCcAQgi ateC akAIsiQbu tAInhLli;noun
30136;;TAdKib_seNPM ;kriguMb Kr kANnnbgidmC TMKib seL ; mhAC beqk_t mhACn TAdKib seNPM lOb cxKi;noun
30137;;areMb, leMhOb, mKAC ;atY loInmC amAQ-atA ToCKr_b mtuQd lYhOb ; yuMd mY cACpdgi kriguMb areMb amt lYhOdr_e;noun
30139;;Pl_ex ;kriguMb acOb yuM amd Tznn lYb toqAQ-toqANb kAsiQ ; yuMjAU asid hOjiCsu Pl_ex nipAN-trA hAQn lYri;noun
30140;;TeCtoC-TeCciN_yAb ;sp_iQ hAFlb ; soPA asi TeCtoC-TeCciN yAb soPAni;adjective
30145;;toLl-tArb_PibM, atoNbgi_mtO, UpAI_lYtr_b_PibM, toLl-tArb ;kriguMb pAMbY amt lYtbgi maoQ ; sdAmAgi toLl-tArb PibM adu kr_isNn yeQb qMlMde;noun
30146;;hYnToCp ;mrM cAdn lOb ; lAIsz sAbgi nAmAd mhACn lupA lisiQ am hYnToCKr_e;verb
30147;;mKA_cxTb, cxTb ;leFp yAUdn nxtr_g atxp lYtn ; mhACpu Tib mKA cxTb aoIn pulisn mPM kyAd Pzlb mhYbu sNdoCkdbni;adjective
30148;;mhY_hYb_mi, lAIriC-lAIsu_hYb_mi ;Ib-pAb qMb mi nxtr_g mhYgi mqAL Pzlb ; mhY hYb misiQn mhYbu sNdoCkdbni;noun
30149;;KudAQ_Gri ;KudAQd sib puQ yeQnb meciN am ; mhAC mtM cuFpd KudAQ Gri si;noun
30150;;KuxsAgi_klA ;sAb-Koxpd hYsiQb amsuQ Pjbgi maoQ ; mKux-msA hYb nupA asigi KuxsAgi klA asidi yAMnmC ahiQb aoI;noun
30153;;muynisipAL_kAUNjiL ;mKL amgi srkArgi TOrAQ msin miyAMd KudoQ cAsiQ PzhLli ; rmes muynisipAL kUNjiLd IsiQ piToCpisiNgi TbC tOI;noun
30157;;hOgxlurb, hOgxlb, pAIKxlb ;hOjiC-hOjiC mKA cxTrib ; apNb Kr lACpdgi hOgxlurb TbC adu KAQtFt leFp tAre;adjective
30158;;mitAClb ;hANndi KuNdArMb mdubu mrM Krdgi misiQn lYndr_b ; hOjiCkALdi ayAMb KuNjAsiQsu yuMPALd lYb pAMmi mKoIgi lMbi-ToQ mitAClb KuQgzd lYniQde;adjective
30159;;msA_mTNt_sijb_mis ;msAn msAbu hAxtoCcb misC ; msA mTNt sijb misC adu hOjiC PAUb msC Kzb qMdr_e;noun
30160;;mAleMgi_sCtM ;aYKoIn lYrib lYmAI nxtr_g mAleM asigi maoQ nxtr_g PibM ; mhOsAgi maoQbu INToC-INsiN tObn mrM aoIdun mAleMgi sCtM asi mtM amd heCt akAIb lACp yAI;noun
30161;;ciQkAb ;awAQb nxtr_g leFtun lYb ciduMsiQd kriguMb pAMbYn ciQb sijiNndun kAKxpgi TOaoQ ; mhAC ciQkAbd nuQqAIb PAUI;noun
30167;;aesk_imo ;tuNdr_A lYbACt yeLhOqYdgi KuNdArClb misiQ ; aesk_imosiQn siLnciQb PAI;noun
30172;;askAbAd ;myAI Tzb aesiyAd lYb turCmenistAN kOb lYbAC amgi konuQ awAQ noQpoCt Ujbe kistAN lY ; mhAC askAbAd TbC tOI;noun
30173;;tAsCNd ;UjbekistANgi shr am ; tAsCNdd BArx amdi pAkistAN yAsiNnbgi cuCti am InKi;noun
30174;;yAMn_ceCsiNn ;asoI-aqAM ToCtnb kNn hoxnb ; aYn arub TbC asi yAMn ceCsiNn tOI;adverb
30178;;yYb_yAb_pox ;ToMb amdi nMTbnciQbdgi IrAI lAIn kAIdb amdi atoFp sCaoQ amd puToCp qMmi ; koNcAC Krdi kNn yYb yAb pox aoI;adjective
