3842;उपयोगं, उपभोगं, विनियोगं;एतॆङ्किलुं वस्तुविन्ऱॆ उपयोगं कॊण्ट् सन्तोषं लभिक्कुक. ई आप्पीसिलॆ ऎल्ला तस्तिकयिलुळ्ळवरुं आप्पीसिलॆ वस्तुक्कळ् नन्नायि उपयोगिक्कुन्नु. 
3843;उपम;एतॆङ्किलुं वस्तु, प्रवृत्ति अल्लॆङ्किल् गुणत्तिल् मऱ्ऱेतॆङ्किलुं वस्तु, प्रवृत्ति, गुणं ऎन्निवय्क्क् समानमायि पऱयुन्नत्. सुन्दरिकळाय स्त्रीकळॆ चन्द्रनोट् उपमिक्कुन्नु. 
3844;चितल्प्पुऱ्ऱ्, पुऱ्ऱ्, नाकु, वल्मीरकं, वामलूरं;चितलुकळ् तामसिक्कुन्न मण्णुकॊण्टुण्टाक्किय वीट्. चितल् वरिवरियायिट्ट् चितल्प्पु ऱ्ऱिल् निन्नुं पुऱत्तेक्क् वरिकयायिरुन्नु. 
3845;अमऱुक, मुरळुक, मुक्रयिटुक;ऒट्टकत्तिन्ऱॆ संसारं ऒट्टकं इटक्किटय्क्क् अमऱिक्कॊण्टिरुन्नु 
3846;विजयप्रदमाय, सार्थकमाय;पूर्ण्णमाय अर्त्थत्तिल् वन्न अल्लॆङ्किल् संभविच्च (वाक्क् अल्लॆङ्किल्प्रवचनं) आळुकळ्क्क् अयाळुटॆ विजयप्रदमाय प्रवचनत्तिल् सन्देहं उण्टायिरुन्नु 
3847;कुलुक्कुऴियुक, कॊप्पुळिक्कुक;वाय वृत्तियाक्कुन्नतिनु वेण्टि वायिल् वॆळ्ळमॆटुत्त् कविळ् कॊळ्ळुन्न प्रक्रिय. भक्षणं कऴिच्चतिनु शेषं नां वाय नल्लतु पोलॆ कुलुक्कुऴियणं. 
3848;मेल्पऱञ्ञ, मुन्पॆ परामर्शिच्च, मेल्प्रस्ताविच्च;मुन्पॆ परमार्शिच्चत् पोलॆ. मेल्पऱञ्ञ श्लोकं रामचरित मानसत्तिल् निन्नॆटुत्तताण्. 
3849;किट्टिय, नेटिय, लभिच्च;एतॆङ्किलुं वऴिक्क् तन्ऱॆ अधिकारत्तिल् कॊण्टु वन्नत्. अवन् तन्ऱॆ अच्छन् वऴियॆ किट्टिय धनं पावङ्ङळ्क्क् विभजिच्चु कॊटुत्तु. 
3850;इरुपत्तिरण्ट्;इरुपतुं रण्टुं. काव्य प्रतिभापट्टं किट्टिय श्यां इरुपत्तिरण्ट् वयस्सिले प्रसिद्धनायि. 
3851;भूमि समानमाय;वीणिट्ट् मण्णिनोट् तुल्यमावुक. भूकम्पत्तिल् ऎत्र वीटुकळाण् भूमि समानमायत्. 
3852;संग्रहं, चुरुक्कं, सत्त्;एतॆङ्किलुं याथार्त्थ्यं, पदार्त्थं, पऱच्चिल् मुतलाय तत्वङ्ङळुटॆ मुख्य आशयं. अद्ध्यापकन् विद्यार्त्थिकळोट् कथयुटॆ संग्रहं ऎऴुतुवान् पऱञ्ञु. 
3853;सन्निहितावस्थ, सान्निद्ध्यं, सन्निधि, हाजर्, अभिमुखं, अटुत्तुण्टाकल्, हाजराकल्, ऒन्निच्चुचेरल्, वोगं कूटल्, स्थिरवासं, सामीप्यं.;सन्निहितनाकुन्न अवस्थ अल्लॆङ्किल् भावं. ई मतपरमाय चटङ्ङिल् ताङ्ङळुटॆ सान्निध्यं अपेक्षिक्कत्तक्कताणु् . 
3854;विवाहितन्;विवाहितनाय पुरुषन्. विवाहितन्मारुटॆ कूट्टत्तिल् निङ्ङळ् कुमारन्मार् ऎङ्ङिनॆ पॆट्टुपोयि. 
3855;विचारण, विचारण चॆय्यल्, साक्षि विस्तार वादं, विस्तरिक्कल्, विभावनं, परिशोधन, वादप्रतिवादं, सत्यान्वेषनं, गाढामाय पर्यालोचन, विचारं, न्याय विचारण, क्रोस्सु चॆय्यल्.;नियम कोटति अल्लॆङ्किल् अधिकारियुटॆ मुन्पिल् कुऱ्ऱारोपणं अल्लॆङ्किल् अन्यायं अवतरिप्पिक्कुन्न प्रक्रिय. दिवान्ऱॆ कोटतियिल् ऎन्ऱॆ अन्यायतिन्ऱॆ विचारण नटक्कुं . 
