53340;NULL;NULLNULL 
53341;NULL;NULLNULL 
53342;NULL;NULLNULL 
53343;NULL;NULLNULL 
53344;NULL;NULLNULL 
53345;NULL;NULLNULL 
53346;NULL;NULLNULL 
53347;NULL;NULLNULL 
53348;NULL;NULLNULL 
53349;NULL;NULLNULL 
53350;NULL;NULLNULL 
53351;NULL;NULLNULL 
53352;NULL;NULLNULL 
53353;NULL;NULLNULL 
53354;NULL;NULLNULL 
53355;NULL;NULLNULL 
53356;NULL;NULLNULL 
53357;NULL;NULLNULL 
53358;NULL;NULLNULL 
53359;NULL;NULLNULL 
53360;NULL;NULLNULL 
53361;NULL;NULLNULL 
53362;NULL;NULLNULL 
53363;NULL;NULLNULL 
53364;NULL;NULLNULL 
53365;NULL;NULLNULL 
53366;NULL;NULLNULL 
53367;NULL;NULLNULL 
53368;NULL;NULLNULL 
53369;NULL;NULLNULL 
53370;NULL;NULLNULL 
53371;NULL;NULLNULL 
53372;NULL;NULLNULL 
53373;NULL;NULLNULL 
53374;NULL;NULLNULL 
53375;NULL;NULLNULL 
53376;NULL;NULLNULL 
53377;NULL;NULLNULL 
53378;NULL;NULLNULL 
53379;NULL;NULLNULL 
53380;NULL;NULLNULL 
53381;NULL;NULLNULL 
53382;NULL;NULLNULL 
53383;NULL;NULLNULL 
53384;NULL;NULLNULL 
53385;NULL;NULLNULL 
53386;NULL;NULLNULL 
53387;NULL;NULLNULL 
53388;NULL;NULLNULL 
53389;NULL;NULLNULL 
53390;NULL;NULLNULL 
53391;NULL;NULLNULL 
53392;NULL;NULLNULL 
53393;NULL;NULLNULL 
53394;NULL;NULLNULL 
53395;NULL;NULLNULL 
53396;NULL;NULLNULL 
53397;NULL;NULLNULL 
53398;NULL;NULLNULL 
53399;NULL;NULLNULL 
53400;NULL;NULLNULL 
53401;NULL;NULLNULL 
53402;NULL;NULLNULL 
53403;NULL;NULLNULL 
53404;NULL;NULLNULL 
53405;NULL;NULLNULL 
53406;NULL;NULLNULL 
53407;NULL;NULLNULL 
53408;NULL;NULLNULL 
53409;NULL;NULLNULL 
53410;NULL;NULLNULL 
53411;NULL;NULLNULL 
53412;NULL;NULLNULL 
53413;NULL;NULLNULL 
53414;NULL;NULLNULL 
53415;NULL;NULLNULL 
53416;NULL;NULLNULL 
53417;NULL;NULLNULL 
53418;NULL;NULLNULL 
53419;NULL;NULLNULL 
53420;NULL;NULLNULL 
53421;NULL;NULLNULL 
53422;NULL;NULLNULL 
53423;NULL;NULLNULL 
53424;NULL;NULLNULL 
53425;NULL;NULLNULL 
53426;NULL;NULLNULL 
53427;NULL;NULLNULL 
53428;NULL;NULLNULL 
53429;NULL;NULLNULL 
53430;NULL;NULLNULL 
53431;NULL;NULLNULL 
53432;NULL;NULLNULL 
53433;NULL;NULLNULL 
53434;NULL;NULLNULL 
53435;NULL;NULLNULL 
53436;NULL;NULLNULL 
53437;NULL;NULLNULL 
53438;NULL;NULLNULL 
53439;NULL;NULLNULL 
53440;NULL;NULLNULL 
53441;NULL;NULLNULL 
53442;NULL;NULLNULL 
53443;NULL;NULLNULL 
53444;NULL;NULLNULL 
53445;NULL;NULLNULL 
53446;NULL;NULLNULL 
53447;NULL;NULLNULL 
53448;NULL;NULLNULL 
53449;NULL;NULLNULL 
53450;NULL;NULLNULL 
53451;NULL;NULLNULL 
53452;NULL;NULLNULL 
53453;NULL;NULLNULL 
53454;NULL;NULLNULL 
53455;NULL;NULLNULL 
53456;NULL;NULLNULL 
53457;NULL;NULLNULL 
53458;NULL;NULLNULL 
53459;NULL;NULLNULL 
53460;NULL;NULLNULL 
53461;NULL;NULLNULL 
53462;NULL;NULLNULL 
53463;NULL;NULLNULL 
53464;NULL;NULLNULL 
53465;NULL;NULLNULL 
53466;NULL;NULLNULL 
53467;NULL;NULLNULL 
53468;NULL;NULLNULL 
53469;NULL;NULLNULL 
53470;NULL;NULLNULL 
53471;NULL;NULLNULL 
53472;NULL;NULLNULL 
53473;NULL;NULLNULL 
53474;NULL;NULLNULL 
53475;NULL;NULLNULL 
53476;NULL;NULLNULL 
53477;NULL;NULLNULL 
53478;NULL;NULLNULL 
53479;NULL;NULLNULL 
53480;NULL;NULLNULL 
53481;NULL;NULLNULL 
53482;NULL;NULLNULL 
53483;NULL;NULLNULL 
53484;NULL;NULLNULL 
53485;NULL;NULLNULL 
53486;NULL;NULLNULL 
53487;NULL;NULLNULL 
53488;NULL;NULLNULL 
53489;NULL;NULLNULL 
53490;NULL;NULLNULL 
53491;NULL;NULLNULL 
53492;NULL;NULLNULL 
53493;NULL;NULLNULL 
53494;NULL;NULLNULL 
53495;NULL;NULLNULL 
53496;NULL;NULLNULL 
53497;NULL;NULLNULL 
53498;NULL;NULLNULL 
53499;NULL;NULLNULL 
53500;NULL;NULLNULL 
53501;NULL;NULLNULL 
53502;NULL;NULLNULL 
53503;NULL;NULLNULL 
53504;NULL;NULLNULL 
53505;NULL;NULLNULL 
53506;NULL;NULLNULL 
53507;NULL;NULLNULL 
53508;NULL;NULLNULL 
53509;NULL;NULLNULL 
53510;NULL;NULLNULL 
53511;NULL;NULLNULL 
53512;NULL;NULLNULL 
53513;NULL;NULLNULL 
53514;NULL;NULLNULL 
53515;NULL;NULLNULL 
53516;NULL;NULLNULL 
53517;NULL;NULLNULL 
53518;NULL;NULLNULL 
53519;NULL;NULLNULL 
53520;NULL;NULLNULL 
53521;NULL;NULLNULL 
53522;NULL;NULLNULL 
53523;NULL;NULLNULL 
53524;NULL;NULLNULL 
53525;NULL;NULLNULL 
53526;NULL;NULLNULL 
53527;NULL;NULLNULL 
53528;NULL;NULLNULL 
53529;NULL;NULLNULL 
53530;NULL;NULLNULL 
53531;NULL;NULLNULL 
53532;NULL;NULLNULL 
53533;NULL;NULLNULL 
53534;NULL;NULLNULL 
53535;NULL;NULLNULL 
53536;NULL;NULLNULL 
53537;NULL;NULLNULL 
53538;NULL;NULLNULL 
53539;NULL;NULLNULL 
53540;NULL;NULLNULL 
53541;NULL;NULLNULL 
53542;NULL;NULLNULL 
53543;NULL;NULLNULL 
53544;NULL;NULLNULL 
53545;NULL;NULLNULL 
53546;NULL;NULLNULL 
53547;NULL;NULLNULL 
53548;NULL;NULLNULL 
53549;NULL;NULLNULL 
53550;NULL;NULLNULL 
53551;NULL;NULLNULL 
53552;NULL;NULLNULL 
53553;NULL;NULLNULL 
53554;NULL;NULLNULL 
53555;NULL;NULLNULL 
53556;NULL;NULLNULL 
53557;NULL;NULLNULL 
53558;NULL;NULLNULL 
53559;NULL;NULLNULL 
53560;NULL;NULLNULL 
53561;NULL;NULLNULL 
53562;NULL;NULLNULL 
53563;NULL;NULLNULL 
53564;NULL;NULLNULL 
53565;NULL;NULLNULL 
53566;NULL;NULLNULL 
53567;NULL;NULLNULL 
53568;NULL;NULLNULL 
53569;NULL;NULLNULL 
53570;NULL;NULLNULL 
53571;NULL;NULLNULL 
53572;NULL;NULLNULL 
53573;NULL;NULLNULL 
53574;NULL;NULLNULL 
53575;NULL;NULLNULL 
53576;NULL;NULLNULL 
53577;NULL;NULLNULL 
53578;NULL;NULLNULL 
53579;NULL;NULLNULL 
53580;NULL;NULLNULL 
53581;NULL;NULLNULL 
53582;NULL;NULLNULL 
53583;NULL;NULLNULL 
53584;NULL;NULLNULL 
53585;NULL;NULLNULL 
53586;NULL;NULLNULL 
53587;NULL;NULLNULL 
53588;NULL;NULLNULL 
53589;NULL;NULLNULL 
53590;NULL;NULLNULL 
53591;NULL;NULLNULL 
53592;NULL;NULLNULL 
53593;NULL;NULLNULL 
53594;NULL;NULLNULL 
53595;NULL;NULLNULL 
53596;NULL;NULLNULL 
53597;NULL;NULLNULL 
53598;NULL;NULLNULL 
53599;NULL;NULLNULL 
53600;NULL;NULLNULL 
53601;NULL;NULLNULL 
53602;NULL;NULLNULL 
53603;NULL;NULLNULL 
53604;NULL;NULLNULL 
53605;NULL;NULLNULL 
53606;NULL;NULLNULL 
53607;NULL;NULLNULL 
53608;NULL;NULLNULL 
53609;NULL;NULLNULL 
53610;NULL;NULLNULL 
53611;NULL;NULLNULL 
53612;NULL;NULLNULL 
53613;NULL;NULLNULL 
53614;NULL;NULLNULL 
53615;NULL;NULLNULL 
53616;NULL;NULLNULL 
53617;NULL;NULLNULL 
53618;NULL;NULLNULL 
53619;NULL;NULLNULL 
53620;NULL;NULLNULL 
53621;NULL;NULLNULL 
53622;NULL;NULLNULL 
53623;NULL;NULLNULL 
53624;NULL;NULLNULL 
53625;NULL;NULLNULL 
53626;NULL;NULLNULL 
53627;NULL;NULLNULL 
53628;NULL;NULLNULL 
53629;NULL;NULLNULL 
53630;NULL;NULLNULL 
53631;NULL;NULLNULL 
53632;NULL;NULLNULL 
53633;NULL;NULLNULL 
53634;NULL;NULLNULL 
53635;NULL;NULLNULL 
53636;NULL;NULLNULL 
53637;NULL;NULLNULL 
53638;NULL;NULLNULL 
53639;NULL;NULLNULL 
53640;NULL;NULLNULL 
53641;NULL;NULLNULL 
53642;NULL;NULLNULL 
53643;NULL;NULLNULL 
53644;NULL;NULLNULL 
53645;NULL;NULLNULL 
53646;NULL;NULLNULL 
53647;NULL;NULLNULL 
53648;NULL;NULLNULL 
53649;NULL;NULLNULL 
53650;NULL;NULLNULL 
53651;NULL;NULLNULL 
53652;NULL;NULLNULL 
53653;NULL;NULLNULL 
53654;NULL;NULLNULL 
53655;NULL;NULLNULL 
53656;NULL;NULLNULL 
53657;NULL;NULLNULL 
53658;NULL;NULLNULL 
53659;NULL;NULLNULL 
53660;NULL;NULLNULL 
53661;NULL;NULLNULL 
53662;NULL;NULLNULL 
53663;NULL;NULLNULL 
53664;NULL;NULLNULL 
53665;NULL;NULLNULL 
53666;NULL;NULLNULL 
53667;NULL;NULLNULL 
53668;NULL;NULLNULL 
53669;NULL;NULLNULL 
53670;NULL;NULLNULL 
53671;NULL;NULLNULL 
53672;NULL;NULLNULL 
53673;NULL;NULLNULL 
53674;NULL;NULLNULL 
53675;NULL;NULLNULL 
53676;NULL;NULLNULL 
53677;NULL;NULLNULL 
53678;NULL;NULLNULL 
53679;NULL;NULLNULL 
53680;NULL;NULLNULL 
53681;NULL;NULLNULL 
53682;NULL;NULLNULL 
53683;NULL;NULLNULL 
53684;NULL;NULLNULL 
53685;NULL;NULLNULL 
53686;NULL;NULLNULL 
53687;NULL;NULLNULL 
53688;NULL;NULLNULL 
53689;NULL;NULLNULL 
53690;NULL;NULLNULL 
53691;NULL;NULLNULL 
53692;NULL;NULLNULL 
53693;NULL;NULLNULL 
53694;NULL;NULLNULL 
53695;NULL;NULLNULL 
53696;NULL;NULLNULL 
53697;NULL;NULLNULL 
53698;NULL;NULLNULL 
53699;NULL;NULLNULL 
53700;NULL;NULLNULL 
53701;NULL;NULLNULL 
53702;NULL;NULLNULL 
53703;NULL;NULLNULL 
53704;NULL;NULLNULL 
53705;NULL;NULLNULL 
53706;NULL;NULLNULL 
53707;NULL;NULLNULL 
53708;NULL;NULLNULL 
53709;NULL;NULLNULL 
53710;NULL;NULLNULL 
53711;NULL;NULLNULL 
53712;NULL;NULLNULL 
53713;NULL;NULLNULL 
53714;NULL;NULLNULL 
53715;NULL;NULLNULL 
53716;NULL;NULLNULL 
53717;NULL;NULLNULL 
53718;NULL;NULLNULL 
53719;NULL;NULLNULL 
53720;NULL;NULLNULL 
53721;NULL;NULLNULL 
53722;NULL;NULLNULL 
53723;NULL;NULLNULL 
53724;NULL;NULLNULL 
53725;NULL;NULLNULL 
53726;NULL;NULLNULL 
53727;NULL;NULLNULL 
53728;NULL;NULLNULL 
53729;NULL;NULLNULL 
53730;NULL;NULLNULL 
53731;NULL;NULLNULL 
53732;NULL;NULLNULL 
53733;NULL;NULLNULL 
53734;NULL;NULLNULL 
53735;NULL;NULLNULL 
53736;NULL;NULLNULL 
53737;NULL;NULLNULL 
53738;NULL;NULLNULL 
53739;NULL;NULLNULL 
53740;NULL;NULLNULL 
53741;NULL;NULLNULL 
53742;NULL;NULLNULL 
53743;NULL;NULLNULL 
53744;NULL;NULLNULL 
53745;NULL;NULLNULL 
53746;NULL;NULLNULL 
53747;NULL;NULLNULL 
53748;NULL;NULLNULL 
53749;NULL;NULLNULL 
53750;NULL;NULLNULL 
53751;NULL;NULLNULL 
53752;NULL;NULLNULL 
53753;NULL;NULLNULL 
53754;NULL;NULLNULL 
53755;NULL;NULLNULL 
53756;NULL;NULLNULL 
53757;NULL;NULLNULL 
53758;NULL;NULLNULL 
53759;NULL;NULLNULL 
53760;NULL;NULLNULL 
53761;NULL;NULLNULL 
53762;NULL;NULLNULL 
53763;NULL;NULLNULL 
53764;NULL;NULLNULL 
53765;NULL;NULLNULL 
53766;NULL;NULLNULL 
53767;NULL;NULLNULL 
53768;NULL;NULLNULL 
53769;NULL;NULLNULL 
53770;NULL;NULLNULL 
53771;NULL;NULLNULL 
53772;NULL;NULLNULL 
53773;NULL;NULLNULL 
53774;NULL;NULLNULL 
53775;NULL;NULLNULL 
53776;NULL;NULLNULL 
53777;NULL;NULLNULL 
53778;NULL;NULLNULL 
53779;NULL;NULLNULL 
53780;NULL;NULLNULL 
53781;NULL;NULLNULL 
53782;NULL;NULLNULL 
53783;NULL;NULLNULL 
53784;NULL;NULLNULL 
53785;NULL;NULLNULL 
53786;NULL;NULLNULL 
53787;NULL;NULLNULL 
53788;NULL;NULLNULL 
53789;NULL;NULLNULL 
53790;NULL;NULLNULL 
53791;NULL;NULLNULL 
53792;NULL;NULLNULL 
53793;NULL;NULLNULL 
53794;NULL;NULLNULL 
53795;NULL;NULLNULL 
53796;NULL;NULLNULL 
53797;NULL;NULLNULL 
53798;NULL;NULLNULL 
53799;NULL;NULLNULL 
53800;NULL;NULLNULL 
53801;NULL;NULLNULL 
53802;NULL;NULLNULL 
53803;NULL;NULLNULL 
53804;NULL;NULLNULL 
53805;NULL;NULLNULL 
53806;NULL;NULLNULL 
53807;NULL;NULLNULL 
53808;NULL;NULLNULL 
53809;NULL;NULLNULL 
53810;NULL;NULLNULL 
53811;NULL;NULLNULL 
53812;NULL;NULLNULL 
53813;NULL;NULLNULL 
53814;NULL;NULLNULL 
53815;NULL;NULLNULL 
53816;NULL;NULLNULL 
53817;NULL;NULLNULL 
53818;NULL;NULLNULL 
53819;NULL;NULLNULL 
53820;NULL;NULLNULL 
53821;NULL;NULLNULL 
53822;NULL;NULLNULL 
53823;NULL;NULLNULL 
53824;NULL;NULLNULL 
53825;NULL;NULLNULL 
53826;NULL;NULLNULL 
53827;NULL;NULLNULL 
53828;NULL;NULLNULL 
53829;NULL;NULLNULL 
53830;NULL;NULLNULL 
53831;NULL;NULLNULL 
53832;NULL;NULLNULL 
53833;NULL;NULLNULL 
53834;NULL;NULLNULL 
53835;NULL;NULLNULL 
53836;NULL;NULLNULL 
53837;NULL;NULLNULL 
53838;NULL;NULLNULL 
53839;NULL;NULLNULL 
53840;NULL;NULLNULL 
53841;NULL;NULLNULL 
53842;NULL;NULLNULL 
53843;NULL;NULLNULL 
53844;NULL;NULLNULL 
53845;NULL;NULLNULL 
53846;NULL;NULLNULL 
53847;NULL;NULLNULL 
53848;NULL;NULLNULL 
53849;NULL;NULLNULL 
53850;NULL;NULLNULL 
53851;NULL;NULLNULL 
53852;NULL;NULLNULL 
53853;NULL;NULLNULL 
53854;NULL;NULLNULL 
53855;NULL;NULLNULL 
53856;NULL;NULLNULL 
53857;NULL;NULLNULL 
53858;NULL;NULLNULL 
53859;NULL;NULLNULL 
53860;NULL;NULLNULL 
53861;NULL;NULLNULL 
53862;NULL;NULLNULL 
53863;NULL;NULLNULL 
53864;NULL;NULLNULL 
53865;NULL;NULLNULL 
53866;NULL;NULLNULL 
53867;NULL;NULLNULL 
53868;NULL;NULLNULL 
53869;NULL;NULLNULL 
53870;NULL;NULLNULL 
53871;NULL;NULLNULL 
53872;NULL;NULLNULL 
53873;NULL;NULLNULL 
53874;NULL;NULLNULL 
53875;NULL;NULLNULL 
53876;NULL;NULLNULL 
53877;NULL;NULLNULL 
53878;NULL;NULLNULL 
53879;NULL;NULLNULL 
53880;NULL;NULLNULL 
53881;NULL;NULLNULL 
53882;NULL;NULLNULL 
53883;NULL;NULLNULL 
53884;NULL;NULLNULL 
53885;NULL;NULLNULL 
53886;NULL;NULLNULL 
53887;NULL;NULLNULL 
53888;NULL;NULLNULL 
53889;NULL;NULLNULL 
53890;NULL;NULLNULL 
53891;NULL;NULLNULL 
53892;NULL;NULLNULL 
53893;NULL;NULLNULL 
53894;NULL;NULLNULL 
53895;NULL;NULLNULL 
53896;NULL;NULLNULL 
53897;NULL;NULLNULL 
53898;NULL;NULLNULL 
53899;NULL;NULLNULL 
53900;NULL;NULLNULL 
53901;NULL;NULLNULL 
53902;NULL;NULLNULL 
53903;NULL;NULLNULL 
53904;NULL;NULLNULL 
53905;NULL;NULLNULL 
53906;NULL;NULLNULL 
53907;NULL;NULLNULL 
53908;NULL;NULLNULL 
53909;NULL;NULLNULL 
53910;NULL;NULLNULL 
53911;NULL;NULLNULL 
53912;NULL;NULLNULL 
53913;NULL;NULLNULL 
53914;NULL;NULLNULL 
53915;NULL;NULLNULL 
53916;NULL;NULLNULL 
53917;NULL;NULLNULL 
53918;NULL;NULLNULL 
53919;NULL;NULLNULL 
53920;NULL;NULLNULL 
53921;NULL;NULLNULL 
53922;NULL;NULLNULL 
53923;NULL;NULLNULL 
53924;NULL;NULLNULL 
53925;NULL;NULLNULL 
53926;NULL;NULLNULL 
53927;NULL;NULLNULL 
53928;NULL;NULLNULL 
53929;NULL;NULLNULL 
53930;NULL;NULLNULL 
53931;NULL;NULLNULL 
53932;NULL;NULLNULL 
53933;NULL;NULLNULL 
53934;NULL;NULLNULL 
53935;NULL;NULLNULL 
53936;NULL;NULLNULL 
53937;NULL;NULLNULL 
53938;NULL;NULLNULL 
53939;NULL;NULLNULL 
53940;NULL;NULLNULL 
53941;NULL;NULLNULL 
53942;NULL;NULLNULL 
53943;NULL;NULLNULL 
53944;NULL;NULLNULL 
53945;NULL;NULLNULL 
53946;NULL;NULLNULL 
53947;NULL;NULLNULL 
53948;NULL;NULLNULL 
53949;NULL;NULLNULL 
53950;NULL;NULLNULL 
53951;NULL;NULLNULL 
53952;NULL;NULLNULL 
53953;NULL;NULLNULL 
53954;NULL;NULLNULL 
53955;NULL;NULLNULL 
53956;NULL;NULLNULL 
53957;NULL;NULLNULL 
53958;NULL;NULLNULL 
53959;NULL;NULLNULL 
53960;NULL;NULLNULL 
53961;NULL;NULLNULL 
53962;NULL;NULLNULL 
53963;NULL;NULLNULL 
53964;NULL;NULLNULL 
53965;NULL;NULLNULL 
53966;NULL;NULLNULL 
53967;NULL;NULLNULL 
53968;NULL;NULLNULL 
53969;NULL;NULLNULL 
53970;NULL;NULLNULL 
53971;NULL;NULLNULL 
53972;NULL;NULLNULL 
53973;NULL;NULLNULL 
53974;NULL;NULLNULL 
53975;NULL;NULLNULL 
53976;NULL;NULLNULL 
53977;NULL;NULLNULL 
53978;NULL;NULLNULL 
53979;NULL;NULLNULL 
53980;NULL;NULLNULL 
53981;NULL;NULLNULL 
53982;NULL;NULLNULL 
53983;NULL;NULLNULL 
53984;NULL;NULLNULL 
53985;NULL;NULLNULL 
53986;NULL;NULLNULL 
53987;NULL;NULLNULL 
53988;NULL;NULLNULL 
53989;NULL;NULLNULL 
53990;NULL;NULLNULL 
53991;NULL;NULLNULL 
53992;NULL;NULLNULL 
53993;NULL;NULLNULL 
53994;NULL;NULLNULL 
53995;NULL;NULLNULL 
53996;NULL;NULLNULL 
53997;NULL;NULLNULL 
53998;NULL;NULLNULL 
53999;NULL;NULLNULL 
54000;NULL;NULLNULL 
54001;NULL;NULLNULL 
54002;NULL;NULLNULL 
54003;NULL;NULLNULL 
54004;NULL;NULLNULL 
54005;NULL;NULLNULL 
54006;NULL;NULLNULL 
54007;NULL;NULLNULL 
54008;NULL;NULLNULL 
54009;NULL;NULLNULL 
54010;NULL;NULLNULL 
54011;NULL;NULLNULL 
54012;NULL;NULLNULL 
54013;NULL;NULLNULL 
54014;NULL;NULLNULL 
54015;NULL;NULLNULL 
54016;NULL;NULLNULL 
54017;NULL;NULLNULL 
54018;NULL;NULLNULL 
54019;NULL;NULLNULL 
54020;NULL;NULLNULL 
54021;NULL;NULLNULL 
54022;NULL;NULLNULL 
54023;NULL;NULLNULL 
54024;NULL;NULLNULL 
54025;NULL;NULLNULL 
54026;NULL;NULLNULL 
54027;NULL;NULLNULL 
54028;NULL;NULLNULL 
54029;NULL;NULLNULL 
54030;NULL;NULLNULL 
54031;NULL;NULLNULL 
54032;NULL;NULLNULL 
54033;NULL;NULLNULL 
54034;NULL;NULLNULL 
54035;NULL;NULLNULL 
54036;NULL;NULLNULL 
54037;NULL;NULLNULL 
54038;NULL;NULLNULL 
54039;NULL;NULLNULL 
54040;NULL;NULLNULL 
54041;NULL;NULLNULL 
54042;NULL;NULLNULL 
54043;NULL;NULLNULL 
54044;NULL;NULLNULL 
54045;NULL;NULLNULL 
54046;NULL;NULLNULL 
54047;NULL;NULLNULL 
54048;NULL;NULLNULL 
54049;NULL;NULLNULL 
54050;NULL;NULLNULL 
54051;NULL;NULLNULL 
54052;NULL;NULLNULL 
54053;NULL;NULLNULL 
54054;NULL;NULLNULL 
54055;NULL;NULLNULL 
54056;NULL;NULLNULL 
54057;NULL;NULLNULL 
54058;NULL;NULLNULL 
54059;NULL;NULLNULL 
54060;NULL;NULLNULL 
54061;NULL;NULLNULL 
54062;NULL;NULLNULL 
54063;NULL;NULLNULL 
54064;NULL;NULLNULL 
54065;NULL;NULLNULL 
54066;NULL;NULLNULL 
54067;NULL;NULLNULL 
54068;NULL;NULLNULL 
54069;NULL;NULLNULL 
54070;NULL;NULLNULL 
54071;NULL;NULLNULL 
54072;NULL;NULLNULL 
54073;NULL;NULLNULL 
54074;NULL;NULLNULL 
54075;NULL;NULLNULL 
54076;NULL;NULLNULL 
54077;NULL;NULLNULL 
54078;NULL;NULLNULL 
54079;NULL;NULLNULL 
54080;NULL;NULLNULL 
54081;NULL;NULLNULL 
54082;NULL;NULLNULL 
54083;NULL;NULLNULL 
54084;NULL;NULLNULL 
54085;NULL;NULLNULL 
54086;NULL;NULLNULL 
54087;NULL;NULLNULL 
54088;NULL;NULLNULL 
54089;NULL;NULLNULL 
54090;NULL;NULLNULL 
54091;NULL;NULLNULL 
54092;NULL;NULLNULL 
54093;NULL;NULLNULL 
54094;NULL;NULLNULL 
54095;NULL;NULLNULL 
54096;NULL;NULLNULL 
54097;NULL;NULLNULL 
54098;NULL;NULLNULL 
54099;NULL;NULLNULL 
54100;NULL;NULLNULL 
54101;NULL;NULLNULL 
54102;NULL;NULLNULL 
54103;NULL;NULLNULL 
54104;NULL;NULLNULL 
54105;NULL;NULLNULL 
54106;NULL;NULLNULL 
54107;NULL;NULLNULL 
54108;NULL;NULLNULL 
54109;NULL;NULLNULL 
54110;NULL;NULLNULL 
54111;NULL;NULLNULL 
54112;NULL;NULLNULL 
54113;NULL;NULLNULL 
54114;NULL;NULLNULL 
54115;NULL;NULLNULL 
54116;NULL;NULLNULL 
54117;NULL;NULLNULL 
54118;NULL;NULLNULL 
54119;NULL;NULLNULL 
54120;NULL;NULLNULL 
54121;NULL;NULLNULL 
54122;NULL;NULLNULL 
54123;NULL;NULLNULL 
54124;NULL;NULLNULL 
54125;NULL;NULLNULL 
54126;NULL;NULLNULL 
54127;NULL;NULLNULL 
54128;NULL;NULLNULL 
54129;NULL;NULLNULL 
54130;NULL;NULLNULL 
54131;NULL;NULLNULL 
54132;NULL;NULLNULL 
54133;NULL;NULLNULL 
54134;NULL;NULLNULL 
54135;NULL;NULLNULL 
54136;NULL;NULLNULL 
54137;NULL;NULLNULL 
54138;NULL;NULLNULL 
54139;NULL;NULLNULL 
54140;NULL;NULLNULL 
54141;NULL;NULLNULL 
54142;NULL;NULLNULL 
54143;NULL;NULLNULL 
54144;NULL;NULLNULL 
54145;NULL;NULLNULL 
54146;NULL;NULLNULL 
54147;NULL;NULLNULL 
54148;NULL;NULLNULL 
54149;NULL;NULLNULL 
54150;NULL;NULLNULL 
54151;NULL;NULLNULL 
54152;NULL;NULLNULL 
54153;NULL;NULLNULL 
54154;NULL;NULLNULL 
54155;NULL;NULLNULL 
54156;NULL;NULLNULL 
54157;NULL;NULLNULL 
54158;NULL;NULLNULL 
54159;NULL;NULLNULL 
54160;NULL;NULLNULL 
54161;NULL;NULLNULL 
54162;NULL;NULLNULL 
54163;NULL;NULLNULL 
54164;NULL;NULLNULL 
54165;NULL;NULLNULL 
54166;NULL;NULLNULL 
54167;NULL;NULLNULL 
54168;NULL;NULLNULL 
54169;NULL;NULLNULL 
54170;NULL;NULLNULL 
54171;NULL;NULLNULL 
54172;NULL;NULLNULL 
54173;NULL;NULLNULL 
54174;NULL;NULLNULL 
54175;NULL;NULLNULL 
54176;NULL;NULLNULL 
54177;NULL;NULLNULL 
54178;NULL;NULLNULL 
54179;NULL;NULLNULL 
54180;NULL;NULLNULL 
54181;NULL;NULLNULL 
54182;NULL;NULLNULL 
54183;NULL;NULLNULL 
54184;NULL;NULLNULL 
54185;NULL;NULLNULL 
54186;NULL;NULLNULL 
54187;NULL;NULLNULL 
54188;NULL;NULLNULL 
54189;NULL;NULLNULL 
54190;NULL;NULLNULL 
54191;NULL;NULLNULL 
54192;NULL;NULLNULL 
54193;NULL;NULLNULL 
54194;NULL;NULLNULL 
54195;NULL;NULLNULL 
54196;NULL;NULLNULL 
54197;NULL;NULLNULL 
54198;NULL;NULLNULL 
54199;NULL;NULLNULL 
54200;NULL;NULLNULL 
54201;NULL;NULLNULL 
54202;NULL;NULLNULL 
54203;NULL;NULLNULL 
54204;NULL;NULLNULL 
54205;NULL;NULLNULL 
54206;NULL;NULLNULL 
54207;NULL;NULLNULL 
54208;NULL;NULLNULL 
54209;NULL;NULLNULL 
54210;NULL;NULLNULL 
54211;NULL;NULLNULL 
54212;NULL;NULLNULL 
54213;NULL;NULLNULL 
54214;NULL;NULLNULL 
54215;NULL;NULLNULL 
54216;NULL;NULLNULL 
54217;NULL;NULLNULL 
54218;NULL;NULLNULL 
54219;NULL;NULLNULL 
54220;NULL;NULLNULL 
54221;NULL;NULLNULL 
54222;NULL;NULLNULL 
54223;NULL;NULLNULL 
54224;NULL;NULLNULL 
54225;NULL;NULLNULL 
54226;NULL;NULLNULL 
54227;NULL;NULLNULL 
54228;NULL;NULLNULL 
54229;NULL;NULLNULL 
54230;NULL;NULLNULL 
54231;NULL;NULLNULL 
54232;NULL;NULLNULL 
54233;NULL;NULLNULL 
54234;NULL;NULLNULL 
54235;NULL;NULLNULL 
54236;NULL;NULLNULL 
54237;NULL;NULLNULL 
54238;NULL;NULLNULL 
54239;NULL;NULLNULL 
54240;NULL;NULLNULL 
54241;NULL;NULLNULL 
54242;NULL;NULLNULL 
54243;NULL;NULLNULL 
54244;NULL;NULLNULL 
54245;NULL;NULLNULL 
54246;NULL;NULLNULL 
54247;NULL;NULLNULL 
54248;NULL;NULLNULL 
54249;NULL;NULLNULL 
54250;NULL;NULLNULL 
54251;NULL;NULLNULL 
54252;NULL;NULLNULL 
54253;NULL;NULLNULL 
54254;NULL;NULLNULL 
54255;NULL;NULLNULL 
54256;NULL;NULLNULL 
54257;NULL;NULLNULL 
54258;NULL;NULLNULL 
54259;NULL;NULLNULL 
54260;NULL;NULLNULL 
54261;NULL;NULLNULL 
54262;NULL;NULLNULL 
54263;NULL;NULLNULL 
54264;NULL;NULLNULL 
54265;NULL;NULLNULL 
54266;NULL;NULLNULL 
54267;NULL;NULLNULL 
54268;NULL;NULLNULL 
54269;NULL;NULLNULL 
54270;NULL;NULLNULL 
54271;NULL;NULLNULL 
54272;NULL;NULLNULL 
